canonical_identity	entry_format_version	entry_id	inclusion_source_ids	inclusion_sources	inclusion_status	limitations	original_identifier	rejection_reason	resistance_axes	resolution_status	role_annotation	universe_type
symbol:TAP1|entrez:6890	v0.5.0	tue_9b47dd3738e1114769e9170ef31c58906463394c3f276a7ed1e374a5c0608bcb	"[""tus_c0b3448466d841bbc17c54a3e91af689b534f9b6c17d0e8a2ec93a6d50b755ed""]"	"[{""dataset_version"": ""benchmark_v1"", ""inclusion_rule"": ""policy-required benchmark union"", ""limitations"": [], ""source_class"": ""benchmark_union"", ""source_record_id"": ""symbol:TAP1|entrez:6890""}]"	included	[]	TAP1		"[""antigen_presentation_loss""]"	resolved_exact	antigen-presentation resistance biomarker	discovery
symbol:TAP2|entrez:6891	v0.5.0	tue_fb96e82f3d45c6d475ba74d15991cd20cdf3c57efc42cfd174c8bff8564b72a9	"[""tus_de275f37696c196da6850d6c8e39c7a06b48f29d172bc49bd5f4b872a2aa7b71""]"	"[{""dataset_version"": ""benchmark_v1"", ""inclusion_rule"": ""policy-required benchmark union"", ""limitations"": [], ""source_class"": ""benchmark_union"", ""source_record_id"": ""symbol:TAP2|entrez:6891""}]"	included	[]	TAP2		"[""antigen_presentation_loss""]"	resolved_exact	antigen-presentation resistance biomarker	discovery
symbol:TBL1XR1|entrez:79718	v0.5.0	tue_16239f9e35cc0c0dfe83f993495862c2fce3a6e000b3258a3d67c292bf2a722a	"[""tus_df57c81724088452a6842b3303d6686f355c706ce4914193572f6152bbd7c4ae""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000177565""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	TBL1XR1		"[""other_unresolved""]"	resolved_exact		discovery
symbol:TBX3|entrez:6926	v0.5.0	tue_378228ede891ee9f9c995191bcb84a5f10561e0648fbe0e1f1a2e25427548070	"[""tus_effae29686da2340b3709606868b6d6932a61d70872f3af83f55ac460991cb6d""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000135111""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	TBX3		"[""other_unresolved""]"	resolved_exact		discovery
symbol:TCL1A|entrez:8115	v0.5.0	tue_dec81e8de630557f73b24a8204bda131e291eb368f6e42ad3c2dcb71dd259955	"[""tus_c254f3bbefe70776ecb53c89b1fe6d7de66385d912a4eb6f520870f39aa678d1""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000100721""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	TCL1A		"[""other_unresolved""]"	resolved_exact		discovery
symbol:TENT5C|entrez:54855	v0.5.0	tue_626c8a4c53f19145d49d0432b6d9faba141cccd3c7278b5524cffaf5852fb71e	"[""tus_201832bf8f43a3c05ddcc4df4ed47143b907545c5a7076d58ae817528abf8215""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000183508""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	TENT5C		"[""other_unresolved""]"	resolved_exact		discovery
symbol:TERT|entrez:7015	v0.5.0	tue_f864df1ffcb14f69cb5713c235641749a61413ce0213bec40b64b0cd30cd11e0	"[""tus_987017500ddf561ea8234993c4ff6bae1bd828cbf08da614856b1fa9ca1f8bb8""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000164362""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	TERT		"[""other_unresolved""]"	resolved_exact		discovery
symbol:TET1|entrez:80312	v0.5.0	tue_39fee935106d1dfd71998b55f555c608cc4938ea8584e3693fce005f4be92bd4	"[""tus_ab26d8474b745c31376fd4c627ffbdd5e94a98a339dfa6d2fc8776a09de6efa8""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000138336""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	TET1		"[""other_unresolved""]"	resolved_exact		discovery
symbol:TET2|entrez:54790	v0.5.0	tue_58e6812c8528bed0199c0d2edd482e10e1102fa95d25dbe1e56bc1599b1ca2f2	"[""tus_eef90b2649fb94cdda73c9afcf5db50591809e97e6ab8d988b669636246cfb12""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000168769""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	TET2		"[""other_unresolved""]"	resolved_exact		discovery
symbol:TFE3|entrez:7030	v0.5.0	tue_618e074028a918d23ecd7428ee92bfb2f6854e01d3ff49587d800a7035140b29	"[""tus_98cd9b1fd3244b9e6264e0e3f790a4aad0adbb50c093540b0f9e2b6d45922991""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000068323""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	TFE3		"[""other_unresolved""]"	resolved_exact		discovery
symbol:TFEB|entrez:7942	v0.5.0	tue_d146dbb0b42137e725b2852c7620808d7b8727d98e14f65451d40de969ceaaf0	"[""tus_da6bcf045a9e43f47999d9928cb014180b81307400dc6d423c021a1073669ab7""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000112561""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	TFEB		"[""other_unresolved""]"	resolved_exact		discovery
symbol:TGFB1|entrez:7040	v0.5.0	tue_1c38db8c49a2b8439e57dd9382e8db0282d689239f3e8deba3b4e61448f0b7be	"[""tus_8e167326d653f5b914568970ffe5e090558b1a30fcecbad3b2906bd089bd45df""]"	"[{""dataset_version"": ""benchmark_v1"", ""inclusion_rule"": ""policy-required benchmark union"", ""limitations"": [], ""source_class"": ""benchmark_union"", ""source_record_id"": ""symbol:TGFB1|entrez:7040""}]"	included	[]	TGFB1		"[""tgfb_caf_exclusion""]"	resolved_exact	immune-exclusion / stromal-resistance candidate	discovery
symbol:TGFBR1|entrez:7046	v0.5.0	tue_5b7f8c4cfe86b66fcf7120f510f40bd357f345ca8134226a1aebf24e55bde242	"[""tus_dee1343e38f253d39548ee51277c98d58f24af3436a82ad1618280fafeaa98e3""]"	"[{""dataset_version"": ""benchmark_v1"", ""inclusion_rule"": ""policy-required benchmark union"", ""limitations"": [], ""source_class"": ""benchmark_union"", ""source_record_id"": ""symbol:TGFBR1|entrez:7046""}]"	included	[]	TGFBR1		"[""tgfb_caf_exclusion""]"	resolved_exact	immune-exclusion / stromal-resistance candidate	discovery
symbol:TIGIT|entrez:201633	v0.5.0	tue_2b3d7f687a0496266baa729c787629e3f346859f3ce5c2bd45083fafb89dd057	"[""tus_22327cf9c2e896cf80692f57d710f5c0a532b6cc74c943c189a5a3932aa46a1b""]"	"[{""dataset_version"": ""benchmark_v1"", ""inclusion_rule"": ""policy-required benchmark union"", ""limitations"": [], ""source_class"": ""benchmark_union"", ""source_record_id"": ""symbol:TIGIT|entrez:201633""}]"	included	[]	TIGIT		"[""checkpoint_redundancy""]"	resolved_exact	anti-PD-1 combination target	discovery
symbol:TMEM127|entrez:55654	v0.5.0	tue_b719b54e27a4a671b9b5f3b5e476a3d0a13f52e6c3d9e35e1a0c408dc777e52f	"[""tus_68e5dcf92b330522910f0c02c692abf474addbfbde91d03c20610026afee8077""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000135956""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	TMEM127		"[""other_unresolved""]"	resolved_exact		discovery
symbol:TNFRSF17|entrez:608	v0.5.0	tue_f2b8bed412fcc3dddd6450da04b4834bd08fcda55d6f2f7b8c0ac841230b7178	"[""tus_2559c74573bd701b525f14993f79acc1d6d7f028fc6199d10a5cab87bbc1d75d""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000048462""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	TNFRSF17		"[""other_unresolved""]"	resolved_exact		discovery
symbol:TNFRSF18|entrez:8784	v0.5.0	tue_04e1272d23a3b8b4bcf30f0e9a258446552336cb7400012abfc595fb6b1cff91	"[""tus_7874c9e3add0f4aa4f5f5556b13e6ebf11913e66fd22b6ba01fde2e0e64d0e67""]"	"[{""dataset_version"": ""benchmark_v1"", ""inclusion_rule"": ""policy-required benchmark union"", ""limitations"": [], ""source_class"": ""benchmark_union"", ""source_record_id"": ""symbol:TNFRSF18|entrez:8784""}]"	included	[]	TNFRSF18		"[""treg_suppression""]"	resolved_exact	Treg-suppression marker / possible IO-combination target	discovery
symbol:TP53|entrez:7157	v0.5.0	tue_f1a84f48b4bad06761ba93f9ba2d779f5399bd055b6d09669096cf5fadb59788	"[""tus_7f41fa9c65c2f355ea09a0ff146473a20fd5df58ec9afd8017fcb35152594a20""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000141510""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	TP53		"[""other_unresolved""]"	resolved_exact		discovery
